predicted_probs,target
0.44630322,0
0.2819839,0
0.12405545,0
0.04729696,0
0.2648894,0
0.47299963,0
0.16620919,0
0.3304575,0
0.03799042,0
0.5235853,0
0.014476519,0
0.01331665,0
0.03778478,0
0.04891103,0
0.32926753,0
0.05962258,0
0.73797286,0
0.0007189083,0
0.0018428846,0
0.03140781,0
0.25929502,0
0.0025773763,0
0.6264425,0
0.33097637,0
0.32876042,0
0.024584325,0
0.1140428,0
0.2540634,0
0.23292771,0
0.03946392,0
0.5574069,0
0.0433305,0
0.15777437,0
0.11823542,0
0.517904,0
0.008632149,0
0.0024304711,0
0.07765262,0
0.012283286,0
0.44696358,0
0.35720104,0
0.4804655,0
0.828444,0
0.7376595,0
0.49632293,0
0.003950451,0
0.71793044,0
0.07404867,0
0.095554285,0
0.002028716,0
0.341675,0
0.006162012,0
0.1844347,0
0.7035926,0
0.00089568266,0
0.19319993,0
0.39255375,0
0.007762792,0
0.043434136,0
0.36455077,0
0.9578674,0
0.367155,0
0.0015496683,0
0.09686603,0
0.07955221,0
0.8173003,0
0.21908326,0
0.9786734,0
0.85333204,0
0.330906,0
0.16021279,0
0.28151175,0
0.03433135,0
0.002947506,0
0.004940214,0
0.0016424566,0
0.4390685,0
0.024475329,0
0.24965762,0
0.2576063,0
0.0042233234,0
0.0015633092,0
0.010080823,0
0.42087904,0
0.74406,0
0.015266368,0
0.84573066,0
0.042044118,0
0.0021373874,0
0.98128915,0
0.053224355,0
0.005574903,0
0.7448496,0
0.35302263,0
0.2775382,0
0.030590665,0
0.35554314,0
0.29806414,0
0.7536735,0
0.46543384,0
0.0045956676,0
0.019546185,0
0.028158007,0
0.03808186,0
0.15773924,0
0.0074457186,0
0.0042819926,0
0.08212485,0
0.002612266,0
0.44001427,0
0.005126982,0
0.5274314,0
0.058591697,0
0.082056746,0
0.08782175,0
0.07277453,0
0.057229992,0
0.005037237,0
0.2058095,0
0.00066938717,0
0.16807471,0
0.30019304,0
0.22289577,0
0.09961878,0
0.3955978,0
0.74811625,0
0.09965146,0
0.0631143,0
0.6518261,0
0.336902,0
0.09077735,0
0.5375286,0
0.87109196,0
0.3986793,0
0.0007526242,0
0.32140902,0
0.67709726,0
0.020229544,0
0.46177304,0
0.034470808,0
0.4923698,0
0.005837644,0
0.103717156,0
0.0003626082,0
0.005231524,0
0.07121887,0
0.8698227,0
0.3835419,0
0.84250957,0
0.08085935,0
0.7022996,0
0.35914975,0
0.023429237,0
0.23826663,0
0.085572295,0
0.018093163,0
0.58428866,0
0.08991307,0
0.5877894,0
0.027193751,0
0.19963194,0
0.073535435,0
0.002783743,0
0.0028189593,0
0.8154744,0
0.0890577,0
0.04577173,0
0.73422307,0
0.029352605,0
0.040981688,0
0.5232705,0
0.6559172,0
0.0026412697,0
0.9088486,0
0.02016486,0
0.60969675,0
0.025045808,0
0.030951379,0
0.21031147,0
0.51434505,0
0.90536314,0
0.003846145,0
0.88778853,0
0.040995605,0
0.7893658,0
0.9213101,0
0.040665254,0
0.94024414,0
0.18874747,0
0.005982882,0
0.1647989,0
0.03474526,0
0.013232694,0
0.4774534,0
0.81835407,0
0.44314092,0
0.2781964,0
0.7258127,1
0.40713498,1
0.82449657,1
0.7373672,1
0.55459386,1
0.7976009,1
0.30342352,1
0.9293871,1
0.9860216,1
0.9422962,1
0.8305195,1
0.54848146,1
0.89151454,1
0.5966731,1
0.5944268,1
0.9050165,1
0.9535383,1
0.7532685,1
0.6846456,1
0.98230433,1
0.97163826,1
0.68725353,1
0.56022,1
0.97006184,1
0.071947776,1
0.9398588,1
0.94750506,1
0.7057744,1
0.21328385,1
0.6083212,1
0.4794069,1
0.9637645,1
0.39798522,1
0.3829171,1
0.94687927,1
0.7830536,1
0.9948143,1
0.95205986,1
0.2639989,1
0.9135474,1
0.75361365,1
0.48258576,1
0.9265005,1
0.25892374,1
0.07325777,1
0.23691738,1
0.3681385,1
0.829865,1
0.18423986,1
0.9907251,1
0.700526,1
0.645293,1
0.81635183,1
0.8009649,1
0.67921937,1
0.2082807,1
0.96780896,1
0.6125134,1
0.28264388,1
0.054023325,1
0.4959477,1
0.33653215,1
0.998833,1
0.89373726,1
0.91807216,1
0.4526494,1
0.9654476,1
0.88525546,1
0.9459152,1
0.94572914,1
0.8769186,1
0.9133063,1
0.26065356,1
0.99820423,1
0.4943363,1
0.9287833,1
0.9820972,1
0.9817887,1
0.8328789,1
0.8014488,1
0.064551026,1
0.6486822,1
0.61577886,1
0.93586695,1
0.7600047,1
0.99908435,1
0.78947383,1
0.9249482,1
0.98372585,1
0.934014,1
0.6550232,1
0.95806146,1
0.7302238,1
0.9607392,1
0.29278916,1
0.96679217,1
0.602985,1
0.98052096,1
0.98946124,1
0.7825107,1
0.55491966,1
0.74777573,1
0.6163554,1
0.72288674,1
0.868771,1
0.4673846,1
0.98788816,1
0.99305636,1
0.8690297,1
0.42846385,1
0.99642426,1
0.48322174,1
0.2586289,1
0.99410737,1
0.76154286,1
0.87285244,1
0.3659558,1
0.021624047,1
0.6044581,1
0.7918999,1
0.93344647,1
0.9509345,1
0.1910951,1
0.3274558,1
0.5849342,1
0.8670292,1
0.8840735,1
0.90052354,1
0.69574744,1
0.9846081,1
0.83303064,1
0.9690883,1
0.80204445,1
0.68281597,1
0.6964922,1
0.98656553,1
0.68622065,1
0.6379076,1
0.9412504,1
0.9750215,1
0.7965376,1
0.32752338,1
0.6684091,1
0.99265105,1
0.8703334,1
0.81340826,1
0.2810893,1
0.7703196,1
0.49038154,1
0.73935175,1
0.8808802,1
0.51977235,1
0.78038627,1
0.6452132,1
0.4653311,1
0.9723743,1
0.6558799,1
0.78536224,1
0.83978987,1
0.9907074,1
0.8014464,1
0.99333006,1
0.46472648,1
0.83314437,1
0.20788126,1
0.22489591,1
0.9948953,1
0.30817053,1
0.9676115,1
0.8359862,1
0.783837,1
0.57418823,1
0.19718876,1
0.5913663,1
0.54750663,1
0.90565956,1
0.69507885,1
0.8721299,1
0.76103675,1
0.20804456,1
0.15013078,1
0.37852952,1
0.4692891,1
0.67958903,1
0.97274697,1
0.9505827,1
0.9535104,1
0.9883789,1
0.99082786,1
0.9668199,1
0.99909306,1
0.89169705,1
0.8612274,1
0.10043377,1
0.8249784,1
0.99754614,1
0.82264733,1
0.019935304,1
0.9838426,1
0.86307734,1
0.96191746,1
0.5881921,1
0.67679507,1
0.37190416,1
0.8742275,1
0.9737462,1
0.8518626,1
0.45556656,1
0.46355292,1
0.62172145,1
0.9871842,1
0.9792718,1
