predicted_probs,target
0.00032511703,0
0.007928909,0
0.026021935,0
0.00011757507,0
0.8081963,0
0.033649243,0
0.47899073,0
0.0018035502,0
0.0005002949,0
0.009379857,0
0.002380325,0
0.0065710004,0
0.7046193,0
0.31856978,0
0.005875437,0
0.82464945,0
0.8890103,0
0.00010731538,0
0.012428567,0
0.002610571,0
0.0023119794,0
0.0017496787,0
0.0070386888,0
0.0018636059,0
0.019869998,0
0.006398374,0
0.0022909606,0
0.33218965,0
0.021564683,0
0.2681143,0
0.0006503288,0
0.04219047,0
0.0027864259,0
0.0011323015,0
0.00160711,0
0.002392384,0
0.0025707653,0
0.0021423795,0
9.4684474e-05,0
0.6136303,0
0.0012976064,0
0.021180836,0
0.13082935,0
0.005698008,0
0.015394695,0
0.0055270153,0
0.0002707751,0
0.9987149,0
0.032215185,0
0.004329787,0
0.012712734,0
0.013064383,0
0.00048557547,0
0.100337476,0
0.0010941562,0
0.0012117253,0
0.062428035,0
0.039810054,0
0.04703381,0
0.057809867,0
0.20411447,0
0.015210554,0
0.0073139006,0
0.03927139,0
0.009377598,0
0.0003228247,0
0.0015049487,0
0.00033077807,0
0.06221964,0
0.6091062,0
0.002558958,0
0.00010750957,0
2.3762255e-05,0
0.0028183963,0
0.0009866294,0
0.003367382,0
0.00020003253,0
0.0018561401,0
0.00036665946,0
0.0017864351,0
0.0069005103,0
0.010952653,0
0.000111352194,0
0.020311253,0
0.0008904965,0
0.0016942453,0
0.002651161,0
0.0017449892,0
0.00012868828,0
0.042972967,0
0.00014452408,0
0.014509156,0
0.0003159248,0
0.0030791776,0
0.21890672,0
6.695189e-05,0
0.1107069,0
0.0046556406,0
0.009369685,0
0.07231877,0
0.99986327,0
0.037857078,0
0.005759608,0
0.0041488,0
0.00044608206,0
0.008939865,0
0.013890663,0
0.0020489604,0
0.00837795,0
0.009023691,0
0.001221207,0
0.24570599,0
0.03434974,0
0.5564186,0
0.0013057622,0
0.028180208,0
0.00048841524,0
0.0070317136,0
0.48197123,0
6.7440684e-05,0
0.07470136,0
0.0013975952,0
0.0033377968,0
0.076667264,0
0.0011757162,0
0.012169758,0
0.0033058561,0
0.0007255715,0
0.00160759,0
0.04746903,0
0.008448723,0
0.0002380421,0
0.002649311,0
0.0005646672,0
0.00969216,0
0.0084750755,0
0.00019286605,0
0.02180498,0
0.014960732,0
0.041840218,0
0.14168148,0
0.0021503712,0
0.0053471955,0
0.06463649,0
0.016830893,0
0.0026658413,0
0.37289467,0
0.4592259,0
0.1203402,0
0.001939663,0
0.00093698705,0
0.015380903,0
0.014889317,0
0.884468,0
0.20104495,0
0.00040252015,0
0.13560675,0
0.1225275,0
0.077051565,0
0.0012947139,0
0.44818532,0
0.008426202,0
0.0012335724,0
0.0016453853,0
0.09422807,0
0.006227481,0
0.0049610487,0
0.0032896085,0
0.008416754,0
0.9932473,0
0.0020009906,0
0.00024342889,0
0.032356475,0
0.022586524,0
0.0041554645,0
0.0040580425,0
0.01049727,0
0.056134846,0
0.046361137,0
0.0014695082,0
0.00024783282,0
0.7022024,0
0.002590362,0
0.00050640345,0
0.0022815783,0
0.008198535,0
0.009102908,0
0.15080336,0
0.013857783,0
0.45218408,0
0.0041661058,0
0.0006845621,0
0.09802828,0
0.28794754,0
0.002978,0
0.0007841259,0
0.0005070338,0
0.02960466,0
0.012238606,0
0.00011094244,0
0.0006870813,0
0.0011234954,0
0.0005885799,0
0.0019144089,0
0.005545271,0
0.010481887,0
0.11789141,0
0.0013846318,0
0.0014394122,0
0.0027176568,0
0.040936913,0
0.09668653,0
0.01715645,0
0.0131106,0
0.9957599,0
5.715063e-05,0
0.00024952236,0
0.0013487872,0
0.012244903,0
0.0011898341,0
0.010488447,0
0.03156581,0
0.009790637,0
0.0013866693,0
0.24108195,0
0.22533073,0
0.08986259,0
0.0012140268,0
0.00025988222,0
0.0048660547,0
0.004131739,0
0.032770704,0
0.015839696,0
0.0016564808,0
0.0003661924,0
0.0031206924,0
0.017026313,0
0.000901102,0
0.0048368,0
0.44345844,0
0.0005538809,0
0.016564948,0
0.011419637,0
0.004501674,0
0.00066107244,0
0.015107978,0
0.034651652,0
0.00029274673,0
0.01234461,0
7.262017e-05,0
0.17609385,0
0.0116902655,0
0.00038407897,0
0.00011691265,0
0.008676658,0
0.02287792,0
0.0049927766,0
0.000451492,0
0.01851532,0
0.00096287474,0
0.536178,0
0.00056635344,0
0.0023667451,0
0.9762072,0
0.00030781172,0
0.003357636,0
0.00561583,0
0.011689473,0
0.029335655,0
0.00021863154,0
0.014479971,0
0.00078097236,0
0.1288635,0
0.00065513793,0
0.35493776,0
0.00014758071,0
0.012547532,0
0.009483124,0
0.014650033,0
0.025788074,0
0.10430259,0
0.0007851843,0
0.014143835,0
0.04925474,0
0.00063092593,0
0.02680229,0
0.013638555,0
0.0018965463,0
0.66855335,0
0.0057858913,0
0.017641414,0
0.00037676335,0
0.049863514,0
0.00036483217,0
0.11540506,0
0.35147142,0
0.00013171617,0
0.0015277294,0
0.011569492,0
0.029106032,0
0.028379185,0
0.0012538306,0
0.0079916455,0
0.0023478498,0
0.105007246,0
0.05692704,0
9.6703814e-05,0
0.038305704,0
0.29237267,0
0.00028808907,0
0.001904032,0
0.033641275,0
0.003745513,0
0.99943894,0
0.00011249564,0
0.0053482507,0
0.004295499,0
0.14057703,0
0.0034308329,0
0.012586402,0
0.0004774425,0
0.00030476844,0
0.0015066413,0
0.00063565664,0
0.051814664,0
0.038619075,0
0.0009314439,0
0.0054154764,0
0.0017392128,0
0.03978328,0
0.005182168,0
0.0006278241,0
0.015123952,0
0.00035648854,0
0.006618235,0
0.0019787797,0
0.5949116,0
0.018359344,0
0.00082474184,0
0.0028285552,0
0.5654609,0
0.1399519,0
0.00013568345,0
0.02809523,0
0.044042375,0
0.9993906,1
0.9981312,1
0.9996568,1
0.9991322,1
0.9998398,1
0.99898237,1
0.9999232,1
0.18241347,1
0.99329585,1
0.9951332,1
0.99963856,1
0.99999464,1
0.9998803,1
0.039109234,1
0.29848456,1
0.99989307,1
0.996442,1
0.99997926,1
0.99996877,1
0.9992611,1
0.040783506,1
0.9953803,1
0.99985623,1
0.041146576,1
0.9992725,1
0.9783095,1
0.67216486,1
0.91329944,1
0.9948101,1
0.7692837,1
0.999121,1
0.992277,1
0.99999964,1
0.9997813,1
0.9997081,1
0.9999957,1
0.9999802,1
0.9999156,1
0.99993706,1
0.99976057,1
0.9997701,1
0.9998566,1
0.5520869,1
0.9949055,1
0.9835143,1
0.91947234,1
0.9847162,1
0.8220106,1
0.9604229,1
0.89833903,1
0.053575672,1
0.99894375,1
0.9994941,1
0.9998652,1
0.99443746,1
0.9995245,1
0.94803864,1
0.9996118,1
0.999998,1
0.7146732,1
0.9986486,1
0.9998528,1
0.6357896,1
0.9334152,1
0.99886984,1
0.99992025,1
0.9987325,1
0.99754685,1
0.8763448,1
0.99988246,1
0.9999994,1
0.99679667,1
0.0013529622,1
0.9907329,1
0.7356352,1
0.99999726,1
0.9999957,1
0.9999502,1
0.9999044,1
0.9990263,1
0.99775285,1
0.107415654,1
0.9765563,1
0.99799407,1
0.9999963,1
0.9999752,1
0.9988047,1
0.9994497,1
0.99773115,1
0.5544038,1
0.99973303,1
0.99913114,1
0.9934743,1
0.9998678,1
0.999744,1
0.9999145,1
0.9698157,1
0.9985454,1
0.56619084,1
